户型,楼层,面积,装修情况,价格,小区,区域,配置电梯,挂牌时间,房屋用途,单价
2室1厅,中楼层/共16层,65.01,平层/精装,332,阳光星苑南区,丰台,配备电梯,2023年11月18日,普通住宅,51070
3室1厅,高楼层/共6层,66.2,平层/简装,340,马家堡路8号院,丰台,无,2023年12月10日,普通住宅,51360
2室1厅,中楼层/共6层,55.2,平层/简装,239,马公庄,丰台,无,2023年11月19日,普通住宅,43298
2室1厅,低楼层/共17层,83.71,平层/简装,815,益丰苑,丰台,配备电梯,2023年11月14日,普通住宅,97360
2室2厅,低楼层/共21层,110.48,平层/精装,609,珠江峰景,丰台,配备电梯,2023年11月12日,普通住宅,55124
1室1厅,顶层/共11层,63.26,平层/精装,479,益城园,丰台,配备电梯,2023年11月27日,普通住宅,75720
2室1厅,底层/共6层,61.37,平层/精装,320,和义西里二区,丰台,无,2023年11月11日,普通住宅,52143
2室2厅,高楼层/共13层,117.67,平层/精装,830,恋日嘉园一期,丰台,配备电梯,2023年11月27日,普通住宅,70537
3室1厅,中楼层/共25层,128.31,平层/简装,505,沸城,丰台,配备电梯,2023年11月11日,普通住宅,39358
1室1厅,中楼层/共21层,48.38,平层/简装,160,红山郡,丰台,配备电梯,2023年11月11日,普通住宅,33072
2室1厅,高楼层/共6层,81.13,平层/简装,399,方宝苑,丰台,无,2023年11月11日,普通住宅,49181
2室1厅,低楼层/共6层,56.15,平层/简装,328,嘉园二里,丰台,无,2023年11月13日,普通住宅,58415
2室1厅,中楼层/共8层,100.52,平层/精装,672,万年花城三期,丰台,配备电梯,2023年11月11日,普通住宅,66853
1室1厅,中楼层/共15层,57.87,平层/简装,275,园博嘉园,丰台,配备电梯,2023年11月29日,普通住宅,47521
1室1厅,低楼层/共6层,46.12,平层/简装,208,西罗园二区,丰台,无,2023年11月12日,普通住宅,45100
2室1厅,中楼层/共6层,77.12,平层/简装,249,张郭庄小区,丰台,无,2023年11月12日,普通住宅,32288
2室1厅,中楼层/共24层,100.09,平层/简装,585,永善里,丰台,配备电梯,2023年12月12日,普通住宅,58448
2室1厅,低楼层/共6层,57.49,平层/简装,330,东大街35号院,丰台,无,2023年11月10日,普通住宅,57402
3室1厅,高楼层/共16层,83.49,平层/简装,470,华润小区,丰台,配备电梯,2023年11月12日,普通住宅,56295
2室1厅,顶层/共6层,53,平层/简装,378,开阳里七区,丰台,无,2023年11月10日,普通住宅,71321
2室1厅,中楼层/共25层,118.57,平层/精装,1050,金泰城丽湾,丰台,配备电梯,2023年11月10日,普通住宅,88556
1室1厅,中楼层/共16层,52.4,平层/简装,182,晓月中路20号院,丰台,配备电梯,2023年11月09日,普通住宅,34733
3室2厅,高楼层/共20层,162.29,平层/精装,735,跃城,丰台,配备电梯,2023年11月09日,普通住宅,45290
2室1厅,低楼层/共20层,89.56,平层/精装,415,青塔西里6号院,丰台,配备电梯,2023年11月08日,普通住宅,46338
2室1厅,中楼层/共6层,89.38,平层/精装,308,燕西华府,丰台,配备电梯,2023年11月12日,普通住宅,34460
3室1厅,低楼层/共6层,65.51,平层/简装,280,韩庄子西里,丰台,无,2023年11月08日,普通住宅,42742
2室1厅,高楼层/共16层,73.2,平层/简装,345,阳光星苑北区,丰台,配备电梯,2023年11月08日,普通住宅,47132
2室1厅,高楼层/共8层,82.88,平层/精装,486,合顺家园,丰台,配备电梯,2023年11月08日,普通住宅,58639
3室1厅,中楼层/共13层,138.06,平层/精装,788,天鸿美域,丰台,配备电梯,2023年11月18日,普通住宅,57077
2室1厅,低楼层/共14层,94.38,平层/精装,555,芳古园一区,丰台,配备电梯,2023年11月07日,普通住宅,58805
3室1厅,高楼层/共24层,130.67,平层/精装,939,尚西泊图,丰台,配备电梯,2023年12月04日,普通住宅,71861
2室1厅,高楼层/共12层,102.69,平层/简装,550,莲怡园二区,丰台,配备电梯,2023年12月12日,普通住宅,53560
2室1厅,中楼层/共6层,68.31,平层/简装,370,方南家园一期,丰台,无,2023年11月15日,普通住宅,54165
2室1厅,中楼层/共14层,71.69,平层/精装,389,马家堡西里,丰台,配备电梯,2023年11月06日,普通住宅,54262
2室1厅,低楼层/共28层,98.3,平层/简装,468,长安新城,丰台,配备电梯,2023年11月22日,普通住宅,47610
2室1厅,高楼层/共27层,63.17,平层/精装,488,元熙华府,丰台,配备电梯,2023年11月06日,普通住宅,77252
2室1厅,中楼层/共6层,53.72,平层/简装,185,丰西北里,丰台,无,2023年11月08日,普通住宅,34438
2室1厅,高楼层/共16层,110.76,平层/简装,1020,威尔夏大道,丰台,配备电梯,2023年11月14日,普通住宅,92092
2室2厅,低楼层/共21层,102.91,平层/精装,415,和风四季,丰台,配备电梯,2023年11月12日,普通住宅,40327
2室1厅,中楼层/共15层,59.1,平层/毛坯,265,南庭新苑南区,丰台,配备电梯,2023年11月06日,普通住宅,44840
2室1厅,低楼层/共15层,59.1,平层/毛坯,255,南庭新苑南区,丰台,配备电梯,2023年11月06日,普通住宅,43148
1室1厅,中楼层/共16层,65,平层/精装,435,冬季星空,丰台,配备电梯,2023年11月05日,普通住宅,66924
1室0厅,中楼层/共24层,48.35,平层/精装,270,珠江骏景北区,丰台,配备电梯,2023年11月07日,普通住宅,55843
2室1厅,低楼层/共29层,85.14,平层/精装,585,榴景秀苑,丰台,配备电梯,2023年11月28日,普通住宅,68711
3室1厅,中楼层/共23层,119.49,平层/精装,700,西府景园,丰台,配备电梯,2023年11月06日,普通住宅,58583
3室1厅,高楼层/共28层,126.19,平层/简装,699,四方景园二区,丰台,配备电梯,2023年11月05日,普通住宅,55393
2室1厅,顶层/共30层,80.38,平层/精装,386,广安﹒康馨家园,丰台,配备电梯,2023年11月15日,普通住宅,48022
2室1厅,低楼层/共18层,88.07,平层/其他,488,鸿业兴园二区,丰台,配备电梯,2023年11月04日,普通住宅,55411
2室1厅,低楼层/共7层,65.04,平层/精装,369,青塔东里,丰台,无,2023年11月04日,普通住宅,56735
1室1厅,中楼层/共15层,58.56,平层/简装,305,春风雅筑,丰台,配备电梯,2023年11月04日,普通住宅,52084
2室1厅,底层/共6层,49.55,平层/简装,199,丰西北里,丰台,无,2023年11月06日,普通住宅,40162
2室2厅,高楼层/共21层,111.15,平层/简装,635,珠江峰景,丰台,配备电梯,2023年11月05日,普通住宅,57131
2室1厅,中楼层/共7层,70.01,平层/精装,365,富锦嘉园四区,丰台,无,2023年12月16日,普通住宅,52136
3室2厅,顶层/共9层,119.29,错层/毛坯,458,珠光御景西园,丰台,无,2023年11月03日,普通住宅,38394
3室1厅,中楼层/共24层,116.1,平层/简装,609,韩庄子小区,丰台,配备电梯,2023年11月03日,普通住宅,52455
2室1厅,中楼层/共19层,62.06,平层/简装,395,角门东里,丰台,配备电梯,2023年11月05日,普通住宅,63649
2室1厅,低楼层/共18层,79.57,平层/精装,269,宝丰大厦,丰台,配备电梯,2023年11月04日,普通住宅,33807
2室1厅,中楼层/共10层,95.67,平层/精装,590,长安新城,丰台,配备电梯,2023年11月03日,普通住宅,61671
1室1厅,顶层/共6层,41,平层/毛坯,199,洋桥北里,丰台,无,2023年11月03日,普通住宅,48537
1室0厅,中楼层/共24层,52.13,平层/简装,240,珠江骏景北区,丰台,配备电梯,2023年12月03日,普通住宅,46039
2室1厅,中楼层/共20层,74.7,平层/简装,380,莲怡园一区,丰台,配备电梯,2023年11月02日,普通住宅,50871
1室1厅,低楼层/共28层,26.42,平层/简装,169,世纪金色嘉园,丰台,配备电梯,2023年11月02日,普通住宅,63967
2室1厅,中楼层/共6层,58.4,平层/简装,309,贾家花园甲1号院,丰台,无,2023年11月02日,普通住宅,52911
1室1厅,低楼层/共6层,46.39,平层/精装,223,青塔芳园,丰台,无,2023年11月03日,普通住宅,48071
3室1厅,中楼层/共5层,56.88,平层/简装,156,崔村二里,丰台,无,2023年11月01日,普通住宅,27427
2室1厅,中楼层/共6层,87.22,平层/其他,300,燕西华府,丰台,配备电梯,2023年11月14日,普通住宅,34396
2室2厅,中楼层/共22层,91.2,平层/精装,575,芳城园一区,丰台,配备电梯,2023年11月11日,普通住宅,63049
4室2厅,中楼层/共14层,136.69,平层/毛坯,1190,中粮天恒天悦壹号,丰台,配备电梯,2023年11月03日,普通住宅,87059
2室1厅,底层/共5层,47.6,平层/毛坯,380,北大地一里,丰台,无,2023年11月18日,普通住宅,79832
2室1厅,底层/共6层,61.12,平层/简装,280,石榴园北里小区,丰台,无,2023年11月08日,普通住宅,45812
2室1厅,中楼层/共5层,53.4,平层/其他,230,新村二里,丰台,无,2023年11月01日,普通住宅,43072
2室1厅,中楼层/共14层,96,平层/精装,680,万科紫苑,丰台,配备电梯,2023年11月04日,普通住宅,70834
1室1厅,中楼层/共26层,56.91,平层/简装,299,西罗园三区,丰台,配备电梯,2023年10月30日,普通住宅,52540
2室1厅,中楼层/共6层,58.72,平层/简装,204,和义东里四区,丰台,无,2023年10月30日,普通住宅,34742
2室1厅,中楼层/共11层,79.5,平层/简装,498,怡海花园富泽园,丰台,配备电梯,2023年11月01日,普通住宅,62642
3室1厅,中楼层/共6层,69.8,平层/简装,340,南顶小区,丰台,无,2023年11月02日,普通住宅,48711
2室1厅,高楼层/共24层,70,平层/简装,380,西罗园一区,丰台,配备电梯,2023年10月30日,普通住宅,54286
1室1厅,高楼层/共25层,68.37,平层/简装,334,芳星园三区,丰台,配备电梯,2023年11月04日,普通住宅,48852
2室1厅,中楼层/共10层,97,平层/精装,606,三环新城6号院,丰台,配备电梯,2023年10月30日,普通住宅,62475
1室1厅,中楼层/共6层,46.1,平层/简装,223,南顶小区,丰台,无,2023年10月29日,普通住宅,48374
1室1厅,低楼层/共22层,52.67,平层/简装,279,彩虹城四区,丰台,配备电梯,2023年11月01日,普通住宅,52972
2室1厅,顶层/共6层,58.45,平层/精装,296,六里桥北里,丰台,无,2023年12月01日,普通住宅,50642
2室1厅,底层/共6层,52.41,平层/精装,318,蒲安里,丰台,无,2023年10月30日,普通住宅,60676
2室1厅,底层/共6层,65.82,平层/简装,399,太平桥小区,丰台,无,2023年11月14日,普通住宅,60620
2室1厅,高楼层/共24层,61.5,平层/精装,310,新华街七里,丰台,配备电梯,2023年10月28日,普通住宅,50407
4室1厅,中楼层/共22层,119.41,平层/简装,720,芳城园一区,丰台,配备电梯,2023年10月28日,普通住宅,60297
1室1厅,中楼层/共27层,58.93,平层/精装,368,万泉盛景园,丰台,配备电梯,2023年10月28日,普通住宅,62447
2室1厅,中楼层/共6层,79.14,平层/简装,520,草桥欣园三区,丰台,无,2023年10月29日,普通住宅,65707
3室1厅,低楼层/共25层,89.19,平层/简装,596,紫芳园一区,丰台,配备电梯,2023年10月28日,普通住宅,66824
2室1厅,中楼层/共16层,84.38,平层/精装,456,合顺家园,丰台,配备电梯,2023年10月27日,普通住宅,54042
2室1厅,中楼层/共6层,78.22,平层/精装,260,晓月苑一里,丰台,无,2023年11月11日,普通住宅,33240
2室1厅,中楼层/共18层,100.62,平层/简装,860,鼎立水岸家园,丰台,配备电梯,2023年10月26日,普通住宅,85471
2室1厅,中楼层/共6层,59.59,平层/简装,266,新华街五里,丰台,无,2023年10月26日,普通住宅,44639
2室1厅,高楼层/共6层,57.66,平层/精装,325,青塔东里10号院,丰台,无,2023年10月27日,普通住宅,56365
1室1厅,底层/共5层,33.77,平层/简装,120,建设三里,丰台,无,2023年10月26日,普通住宅,35535
2室1厅,中楼层/共5层,82.71,平层/精装,425,和义西里三区,丰台,无,2023年10月26日,普通住宅,51385
1室1厅,高楼层/共16层,60.75,平层/精装,345,万年花城三期,丰台,配备电梯,2023年10月26日,普通住宅,56791
2室1厅,低楼层/共15层,47,平层/简装,236,东木樨园,丰台,配备电梯,2023年10月27日,普通住宅,50213
2室1厅,顶层/共6层,71.22,平层/精装,239,晓月苑三里,丰台,无,2023年10月28日,普通住宅,33558
2室1厅,中楼层/共25层,78.4,平层/简装,512,紫芳园一区,丰台,配备电梯,2023年10月26日,普通住宅,65307
3室1厅,中楼层/共7层,94.07,平层/简装,415,青塔东里,丰台,无,2023年10月28日,普通住宅,44117
3室2厅,中楼层/共9层,134.6,平层/简装,980,万科中粮假日风景,丰台,配备电梯,2023年10月28日,普通住宅,72809
1室1厅,高楼层/共25层,76.67,平层/精装,499,永翌公馆,丰台,配备电梯,2023年10月24日,普通住宅,65085
2室2厅,高楼层/共17层,121.97,平层/精装,850,恋日花都,丰台,配备电梯,2023年10月25日,普通住宅,69690
3室1厅,中楼层/共5层,57.4,平层/简装,216,万源南里,丰台,无,2023年10月26日,普通住宅,37631
2室1厅,低楼层/共12层,58.93,平层/简装,270,顺四条甲20号院,丰台,配备电梯,2023年10月26日,普通住宅,45818
3室1厅,中楼层/共20层,124.32,平层/精装,519,天伦锦城,丰台,配备电梯,2023年10月25日,普通住宅,41748
1室1厅,中楼层/共22层,68.18,平层/精装,450,三环新城6号院,丰台,配备电梯,2023年10月23日,普通住宅,66002
1室1厅,中楼层/共6层,42.04,平层/精装,159,丰西北里,丰台,无,2023年10月24日,普通住宅,37822
3室1厅,顶层/共6层,76.62,平层/简装,335,刘家窑南里,丰台,无,2023年10月23日,普通住宅,43723
3室1厅,低楼层/共13层,90.82,平层/简装,535,草桥东路16号楼,丰台,配备电梯,2023年10月25日,普通住宅,58908
3室1厅,高楼层/共24层,78.05,平层/精装,526,太平桥小区,丰台,配备电梯,2023年10月23日,普通住宅,67393
2室1厅,高楼层/共16层,88.68,平层/简装,395,益丰园,丰台,配备电梯,2023年10月29日,普通住宅,44543
3室1厅,高楼层/共6层,80.13,平层/精装,555,六里桥10号院,丰台,无,2023年10月25日,普通住宅,69263
1室1厅,中楼层/共14层,57.74,平层/精装,339,四方景园三区,丰台,配备电梯,2023年10月23日,普通住宅,58712
2室1厅,中楼层/共6层,51.19,平层/精装,285,大井南里,丰台,无,2023年10月23日,普通住宅,55675
1室0厅,低楼层/共16层,35.99,平层/简装,208,左右坊,丰台,配备电梯,2023年10月23日,普通住宅,57794
2室1厅,低楼层/共13层,113.38,平层/精装,595,珠江峰景,丰台,配备电梯,2023年10月22日,普通住宅,52479
2室1厅,中楼层/共27层,118.52,平层/简装,1050,金泰城丽湾,丰台,配备电梯,2023年10月23日,普通住宅,88593
3室1厅,高楼层/共6层,79.7,平层/简装,339,万源南里,丰台,无,2023年10月22日,普通住宅,42535
2室0厅,低楼层/共16层,50.62,平层/简装,285,洋桥东里,丰台,配备电梯,2023年11月09日,普通住宅,56302
2室2厅,高楼层/共21层,85.9,平层/精装,530,鸿业兴园二区,丰台,配备电梯,2023年10月22日,普通住宅,61700
1室1厅,低楼层/共28层,52.37,平层/精装,265,青塔南里,丰台,配备电梯,2023年10月22日,普通住宅,50602
2室1厅,中楼层/共13层,86.75,平层/精装,689,京品小区,丰台,配备电梯,2023年12月01日,普通住宅,79424
1室1厅,中楼层/共29层,50.69,平层/简装,270,世纪星家园,丰台,配备电梯,2023年10月22日,普通住宅,53265
2室1厅,低楼层/共21层,90.15,平层/精装,548,顶秀欣园东苑,丰台,配备电梯,2023年10月25日,普通住宅,60788
2室1厅,低楼层/共21层,80.55,平层/简装,485,顶秀欣园东苑,丰台,配备电梯,2023年10月23日,普通住宅,60212
2室1厅,中楼层/共27层,66.49,平层/精装,320,青塔中街44号院,丰台,配备电梯,2023年10月22日,普通住宅,48128
1室1厅,底层/共6层,47.77,平层/精装,228,华润小区,丰台,无,2023年10月23日,普通住宅,47729
2室1厅,低楼层/共24层,95.03,平层/精装,460,汇锦苑,丰台,配备电梯,2023年10月21日,普通住宅,48406
2室2厅,高楼层/共21层,87.4,平层/简装,450,春风雅筑,丰台,配备电梯,2023年10月23日,普通住宅,51488
3室1厅,高楼层/共19层,84.16,平层/精装,289,红山郡,丰台,配备电梯,2023年10月21日,普通住宅,34340
2室1厅,低楼层/共18层,86.4,平层/精装,470,园博嘉园,丰台,配备电梯,2023年10月20日,普通住宅,54399
2室1厅,低楼层/共16层,60.07,平层/简装,299,南木樨园,丰台,配备电梯,2023年10月25日,普通住宅,49776
2室1厅,中楼层/共6层,78.69,平层/精装,306,汤泉墅,丰台,配备电梯,2023年10月23日,普通住宅,38887
2室1厅,中楼层/共6层,54,平层/精装,311,右外东庄,丰台,无,2023年10月21日,普通住宅,57593
1室1厅,顶层/共12层,58.02,平层/简装,230,海户西里,丰台,配备电梯,2023年10月19日,普通住宅,39642
2室1厅,低楼层/共6层,75,平层/简装,420,角门7号院,丰台,无,2023年10月19日,普通住宅,56000
2室1厅,中楼层/共7层,76.11,平层/简装,290,诚苑南里,丰台,无,2023年10月18日,普通住宅,38103
2室1厅,高楼层/共19层,89.99,平层/精装,708,阳光花园,丰台,配备电梯,2023年10月20日,普通住宅,78676
2室1厅,高楼层/共18层,62.97,平层/精装,325,四方景园四区,丰台,配备电梯,2023年10月18日,普通住宅,51612
1室1厅,中楼层/共16层,64.5,平层/简装,505,万年花城三期,丰台,配备电梯,2023年10月17日,普通住宅,78295
3室2厅,高楼层/共19层,118.78,平层/精装,798,新方向家园,丰台,配备电梯,2023年10月17日,普通住宅,67184
2室1厅,中楼层/共14层,96.17,平层/简装,618,彩虹街区,丰台,配备电梯,2023年10月19日,普通住宅,64262
2室1厅,高楼层/共19层,59.44,平层/简装,281,丰泽家园,丰台,配备电梯,2023年10月18日,普通住宅,47275
3室2厅,中楼层/共5层,98.9,平层/精装,489,育芳园东里,丰台,无,2023年10月15日,普通住宅,49444
1室1厅,高楼层/共18层,40.38,平层/精装,249,海户西里32号院,丰台,配备电梯,2023年10月25日,普通住宅,61665
2室2厅,中楼层/共21层,71.19,平层/精装,515,京投银泰万科西华府,丰台,配备电梯,2023年10月18日,普通住宅,72342
2室2厅,中楼层/共7层,95.83,平层/精装,459,富锦嘉园四区,丰台,无,2023年10月17日,普通住宅,47898
2室1厅,中楼层/共9层,73.25,平层/简装,538,丰益花园西区,丰台,配备电梯,2023年10月15日,普通住宅,73448
1室1厅,中楼层/共24层,49.72,平层/精装,249,远中悦麒,丰台,配备电梯,2023年10月14日,普通住宅,50081
2室2厅,中楼层/共6层,88.85,错层/简装,480,翠庭园,丰台,无,2023年10月14日,普通住宅,54024
1室1厅,中楼层/共14层,48.3,平层/精装,255,海户西里,丰台,配备电梯,2023年10月14日,普通住宅,52796
4室2厅,中楼层/共19层,142.4,平层/精装,1398,首开璞瑅,丰台,配备电梯,2023年10月14日,普通住宅,98175
1室1厅,高楼层/共12层,63.33,平层/精装,308,天伦锦城,丰台,配备电梯,2023年10月27日,普通住宅,48635
2室1厅,高楼层/共16层,60.54,平层/简装,286,南庭新苑南区,丰台,配备电梯,2023年10月13日,普通住宅,47242
2室2厅,中楼层/共17层,103.83,平层/精装,715,中堂,丰台,配备电梯,2023年10月13日,普通住宅,68863
3室1厅,低楼层/共6层,75.26,平层/简装,455,莲怡园北路1号院,丰台,无,2023年10月12日,普通住宅,60458
2室1厅,顶层/共5层,57.63,平层/精装,333,富卓苑,丰台,无,2023年10月14日,普通住宅,57783
3室1厅,中楼层/共10层,103.15,平层/精装,438,晓月新城,丰台,配备电梯,2023年12月04日,普通住宅,42463
1室1厅,低楼层/共18层,49.64,平层/简装,248,四合欣园,丰台,配备电梯,2023年10月13日,普通住宅,49960
2室1厅,中楼层/共11层,86.42,平层/简装,540,草桥欣园四区,丰台,配备电梯,2023年10月13日,普通住宅,62486
2室1厅,中楼层/共25层,89.21,平层/简装,580,丰益花园西区,丰台,配备电梯,2023年10月12日,普通住宅,65016
2室1厅,低楼层/共12层,64.1,平层/精装,350,马家堡西里,丰台,配备电梯,2023年10月12日,普通住宅,54603
2室1厅,中楼层/共21层,87.32,平层/简装,435,春风雅筑,丰台,配备电梯,2023年10月13日,普通住宅,49817
2室1厅,中楼层/共6层,64.97,平层/简装,288,和义西里二区,丰台,无,2023年10月15日,普通住宅,44329
2室1厅,中楼层/共18层,81.73,平层/简装,476,福顺里,丰台,配备电梯,2023年11月05日,普通住宅,58241
1室1厅,低楼层/共20层,55.87,平层/简装,278,华润小区,丰台,配备电梯,2023年10月15日,普通住宅,49759
2室1厅,中楼层/共25层,62.7,平层/简装,398,芳城园三区,丰台,配备电梯,2023年10月14日,普通住宅,63477
3室2厅,顶层/共23层,117.67,平层/简装,598,西府景园,丰台,配备电梯,2023年10月13日,普通住宅,50821
2室1厅,低楼层/共17层,88.29,平层/精装,532,京粮悦谷首城西区,丰台,配备电梯,2023年10月11日,普通住宅,60256
2室1厅,中楼层/共19层,99.97,平层/精装,545,博龙家园,丰台,配备电梯,2023年10月20日,普通住宅,54517
2室1厅,高楼层/共6层,52.97,平层/简装,320,莲花池南里小区,丰台,无,2023年10月15日,普通住宅,60412
3室1厅,顶层/共6层,71.5,平层/精装,349,蒲黄榆路,丰台,无,2023年10月10日,普通住宅,48812
3室1厅,低楼层/共10层,97.68,平层/简装,410,晓月新城,丰台,配备电梯,2023年10月26日,普通住宅,41974
2室1厅,高楼层/共6层,62.3,平层/简装,245,南木樨园,丰台,无,2023年10月11日,普通住宅,39326
2室1厅,中楼层/共6层,54.44,平层/精装,209,保温段,丰台,无,2023年10月10日,普通住宅,38391
2室1厅,中楼层/共27层,66.88,平层/精装,385,芳城园一区,丰台,配备电梯,2023年11月26日,普通住宅,57566
2室1厅,低楼层/共11层,52.36,平层/其他,175,中奥嘉园一期,丰台,配备电梯,2023年10月10日,普通住宅,33423
1室0厅,低楼层/共29层,53.05,平层/精装,269,玉璞家园,丰台,配备电梯,2023年10月10日,普通住宅,50707
2室1厅,中楼层/共6层,56.97,平层/简装,348,翠林三里,丰台,无,2023年10月09日,普通住宅,61085
3室2厅,高楼层/共21层,123.22,平层/简装,798,彩虹城四区,丰台,配备电梯,2023年10月09日,普通住宅,64763
2室2厅,低楼层/共14层,113.14,平层/精装,699,枫南世嘉,丰台,配备电梯,2023年10月11日,普通住宅,61782
3室2厅,中楼层/共18层,167.64,平层/精装,1330,万科紫台,丰台,配备电梯,2023年10月09日,普通住宅,79337
2室1厅,中楼层/共6层,77.9,平层/精装,378,丰泽居一号院,丰台,无,2023年10月09日,普通住宅,48524
2室1厅,高楼层/共29层,63.34,平层/精装,380,玉璞家园,丰台,配备电梯,2023年10月09日,普通住宅,59994
2室1厅,中楼层/共14层,85.79,平层/精装,530,顺欣嘉园,丰台,配备电梯,2023年10月08日,普通住宅,61779
2室1厅,低楼层/共6层,58.37,平层/简装,328,石榴园南里小区,丰台,无,2023年10月09日,普通住宅,56194
1室1厅,中楼层/共22层,47.58,平层/简装,225,西罗园三区,丰台,配备电梯,2023年10月10日,普通住宅,47289
2室1厅,中楼层/共14层,86.2,平层/简装,409,银地家园,丰台,配备电梯,2023年10月08日,普通住宅,47448
2室1厅,中楼层/共7层,69.4,平层/精装,399,芳城东里,丰台,无,2023年10月07日,普通住宅,57493
2室2厅,低楼层/共22层,91.75,平层/精装,895,首开璞瑅,丰台,配备电梯,2023年10月09日,普通住宅,97548
3室2厅,中楼层/共17层,119.1,平层/精装,850,方庄6号,丰台,配备电梯,2023年10月14日,普通住宅,71369
2室1厅,低楼层/共9层,85.87,平层/精装,345,诚苑南里,丰台,配备电梯,2023年10月08日,普通住宅,40178
2室1厅,高楼层/共6层,68.8,平层/精装,349,建欣苑四里,丰台,无,2023年10月07日,普通住宅,50727
1室1厅,高楼层/共22层,47.08,平层/简装,243,彩虹城一区,丰台,配备电梯,2023年11月02日,普通住宅,51615
2室1厅,中楼层/共6层,89.2,平层/精装,297,燕西华府,丰台,配备电梯,2023年10月08日,普通住宅,33296
3室1厅,顶层/共14层,113.08,平层/精装,788,益城园,丰台,配备电梯,2023年10月05日,普通住宅,69686
2室1厅,高楼层/共6层,81.7,平层/精装,299,南宫雅苑一期,丰台,无,2023年10月05日,普通住宅,36598
3室1厅,中楼层/共15层,98.05,平层/精装,768,万科红,丰台,配备电梯,2024年01月03日,普通住宅,78328
2室1厅,顶层/共6层,55.75,平层/精装,199,卢沟桥南里,丰台,无,2023年10月06日,普通住宅,35696
2室1厅,底层/共6层,54.7,平层/简装,259,韩庄子四里,丰台,无,2023年10月05日,普通住宅,47350
2室1厅,顶层/共6层,53.72,平层/精装,168,丰西北里,丰台,无,2023年10月11日,普通住宅,31274
1室1厅,高楼层/共29层,53.24,平层/简装,309,玉璞家园,丰台,配备电梯,2023年10月05日,普通住宅,58040
2室1厅,中楼层/共5层,66.46,平层/简装,369,富卓苑,丰台,无,2023年10月04日,普通住宅,55523
2室1厅,中楼层/共6层,55,平层/简装,265,新华街二里,丰台,无,2023年10月07日,普通住宅,48182
3室2厅,低楼层/共9层,138.4,平层/精装,896,万年花城三期,丰台,配备电梯,2023年10月09日,普通住宅,64740
3室1厅,高楼层/共21层,117.41,平层/精装,767,京投银泰万科西华府,丰台,配备电梯,2023年10月06日,普通住宅,65327
2室1厅,高楼层/共21层,91.43,平层/精装,769,万年花城五期,丰台,配备电梯,2023年10月03日,普通住宅,84109
2室1厅,中楼层/共21层,90.85,平层/精装,569,西府颐园,丰台,配备电梯,2023年11月18日,普通住宅,62631
3室2厅,高楼层/共15层,115.33,平层/精装,669,公园懿府,丰台,配备电梯,2023年10月04日,普通住宅,58008
3室2厅,中楼层/共16层,178.81,平层/精装,1465,中海九号公馆二区,丰台,配备电梯,2023年10月06日,普通住宅,81931
4室1厅,中楼层/共11层,149.82,平层/精装,1188,星河城东区,丰台,配备电梯,2023年10月01日,普通住宅,79296
2室1厅,中楼层/共13层,85.41,平层/精装,588,万年花城四期,丰台,无,2023年09月30日,普通住宅,68845
2室1厅,中楼层/共25层,113.61,平层/简装,760,中堂,丰台,配备电梯,2023年09月30日,普通住宅,66896
3室1厅,中楼层/共18层,107.11,平层/精装,600,芳群园三区,丰台,配备电梯,2023年09月30日,普通住宅,56018
4室2厅,中楼层/共5层,170.79,平层/精装,758,燕西华府,丰台,配备电梯,2023年10月07日,普通住宅,44382
3室1厅,高楼层/共22层,104.27,平层/简装,365,晓月苑五里,丰台,配备电梯,2023年09月30日,普通住宅,35006
2室1厅,底层/共5层,54.13,平层/精装,269,蔚园,丰台,无,2023年09月30日,普通住宅,49696
2室1厅,中楼层/共18层,76.04,平层/简装,409,华芳园,丰台,配备电梯,2023年10月03日,普通住宅,53788
2室1厅,高楼层/共6层,55.16,平层/简装,290,角门东里,丰台,无,2023年10月03日,普通住宅,52575
2室1厅,底层/共6层,52.5,平层/简装,331,六里桥7号院,丰台,无,2023年09月30日,普通住宅,63048
2室1厅,低楼层/共14层,95.26,平层/精装,620,万科紫苑,丰台,配备电梯,2023年10月08日,普通住宅,65086
3室2厅,中楼层/共6层,90.25,平层/精装,636,青秀城,丰台,配备电梯,2023年09月28日,普通住宅,70471
2室1厅,中楼层/共24层,79.04,平层/简装,315,晓月新城,丰台,配备电梯,2023年10月04日,普通住宅,39854
1室1厅,低楼层/共10层,24.22,平层/简装,168,新新天第,丰台,配备电梯,2023年09月28日,普通住宅,69365
2室1厅,高楼层/共8层,82.17,平层/精装,630,益城园,丰台,配备电梯,2023年10月08日,普通住宅,76671
2室1厅,低楼层/共30层,103.28,平层/精装,590,怡海花园富润园,丰台,配备电梯,2023年10月03日,普通住宅,57127
3室1厅,高楼层/共21层,101.89,平层/简装,599,首座绿洲,丰台,配备电梯,2023年09月26日,普通住宅,58789
2室1厅,低楼层/共6层,55.1,平层/精装,313,西罗园南里,丰台,无,2023年09月26日,普通住宅,56806
2室1厅,中楼层/共7层,68.32,平层/精装,305,银地家园,丰台,无,2023年10月04日,普通住宅,44643
2室1厅,底层/共6层,56.29,平层/精装,428,草桥欣园三区,丰台,无,2023年09月26日,普通住宅,76035
2室1厅,中楼层/共15层,55.4,平层/简装,260,马公庄,丰台,配备电梯,2023年10月17日,普通住宅,46932
2室1厅,中楼层/共6层,73.64,平层/精装,338,育芳园,丰台,无,2023年09月25日,普通住宅,45899
